Sample ID,LabDate,LakeID,Taxon,LifeStage,SpecimenNumber,Length,Comments,
2328,7/8/2014 0:00,72996,Callibaetis ferrugineus,,4,5.2,,
2328,7/8/2014 0:00,72996,Callibaetis ferrugineus,,5,3.5,,
2328,7/8/2014 0:00,72996,Callibaetis ferrugineus,,6,8.2,,
2328,7/8/2014 0:00,72996,Callibaetis ferrugineus,,7,6.9,,
2328,7/8/2014 0:00,72996,Callibaetis ferrugineus,,8,6.7,,
2328,7/8/2014 0:00,72996,Callibaetis ferrugineus,,9,6.2,,
2328,7/8/2014 0:00,72996,Callibaetis ferrugineus,,10,2.7,,
2328,7/8/2014 0:00,72996,Callibaetis ferrugineus,,11,2.2,,
2328,7/8/2014 0:00,72996,Callibaetis ferrugineus,,12,1.9,,
2328,7/8/2014 0:00,72996,Callibaetis ferrugineus,,13,3,,
2328,7/8/2014 0:00,72996,Callibaetis ferrugineus,,14,4.9,,
2328,7/8/2014 0:00,72996,Callibaetis ferrugineus,,15,7.2,,
2328,7/8/2014 0:00,72996,Callibaetis ferrugineus,,16,2.7,,
2328,7/8/2014 0:00,72996,Callibaetis ferrugineus,,17,5.8,,
2328,7/8/2014 0:00,72996,Callibaetis ferrugineus,,18,4.1,,
2328,7/8/2014 0:00,72996,Callibaetis ferrugineus,,19,3.1,,
2328,7/8/2014 0:00,72996,Callibaetis ferrugineus,,20,3.5,,
2328,7/8/2014 0:00,72996,Chironomidae,,1,7.3,,
2328,7/8/2014 0:00,72996,Chironomidae,,2,8.4,,
2328,7/8/2014 0:00,72996,Chironomidae,,3,2.4,,
2328,7/8/2014 0:00,72996,Chironomidae,,4,4.3,,
2328,7/8/2014 0:00,72996,Chironomidae,,5,9.3,,
2328,7/8/2014 0:00,72996,Chironomidae,,6,3.2,,
2328,7/8/2014 0:00,72996,Chironomidae,,7,9.8,,
2328,7/8/2014 0:00,72996,Chironomidae,,8,8.2,,
2328,7/8/2014 0:00,72996,Chironomidae,,9,2.2,,
2328,7/8/2014 0:00,72996,Chironomidae,,10,6.4,,
2328,7/8/2014 0:00,72996,Chironomidae,,11,3.3,,
2328,7/8/2014 0:00,72996,Chironomidae,,12,7.9,,
2328,7/8/2014 0:00,72996,Chironomidae,,13,3.9,,
2328,7/8/2014 0:00,72996,Chironomidae,,14,7.5,,
2328,7/8/2014 0:00,72996,Chironomidae,,15,7.2,,
2328,7/8/2014 0:00,72996,Chironomidae,,16,1.8,,
2328,7/8/2014 0:00,72996,Chironomidae,,17,6.3,,
2328,7/8/2014 0:00,72996,Chironomidae,,18,4.1,,
2328,7/8/2014 0:00,72996,Chironomidae,,19,5.4,,
2328,7/8/2014 0:00,72996,Chironomidae,,20,3.3,,
2328,7/8/2014 0:00,72996,Diptera,Pupae,1,4.5,,
2328,7/8/2014 0:00,72996,Diptera,Pupae,2,3.9,,
2328,7/8/2014 0:00,72996,Diptera,Pupae,3,4,,
2328,7/8/2014 0:00,72996,Sialis,,1,13.7,,
2328,7/8/2014 0:00,72996,Sialis,,2,4.5,,
2328,7/8/2014 0:00,72996,Sialis,,3,5,,
2328,7/8/2014 0:00,72996,Sialis,,4,2.1,,
2328,7/8/2014 0:00,72996,Sialis,,5,5.1,,
2328,7/8/2014 0:00,72996,Sialis,,6,4.7,,
2328,7/8/2014 0:00,72996,Sialis,,7,4.5,,
2328,7/8/2014 0:00,72996,Sialis,,8,12.1,,
2328,7/8/2014 0:00,72996,Sialis,,9,1.7,,
2328,7/8/2014 0:00,72996,Sialis,,10,4.3,,
2328,7/8/2014 0:00,72996,Sialis,,11,5.3,,
2328,7/8/2014 0:00,72996,Sialis,,12,2.9,,
2328,7/8/2014 0:00,72996,Sialis,,13,2.5,,
2328,7/8/2014 0:00,72996,Sialis,,14,12.2,,
2328,7/8/2014 0:00,72996,Sialis,,15,6.5,,
2328,7/8/2014 0:00,72996,Sialis,,16,4.1,,
2328,7/8/2014 0:00,72996,Sialis,,17,2.1,,
2328,7/8/2014 0:00,72996,Sialis,,18,2.2,,
2328,7/8/2014 0:00,72996,Sialis,,19,1.8,,
2328,7/8/2014 0:00,72996,Sialis,,20,1.9,,
2328,7/8/2014 0:00,72996,Stictotarsus,Larvae/Nymph,1,4.2,,
2328,7/8/2014 0:00,72996,Stictotarsus,Larvae/Nymph,2,3.9,,
2328,7/8/2014 0:00,72996,Stictotarsus,Larvae/Nymph,3,3.4,,
2328,7/8/2014 0:00,72996,Stictotarsus,Larvae/Nymph,4,5.6,,
2328,7/9/2014 0:00,72996,Acari,,1,0.9,,
2328,7/9/2014 0:00,72996,Acari,,2,1.7,,
2328,7/9/2014 0:00,72996,Acari,,3,1.4,,
2328,7/9/2014 0:00,72996,Acari,,4,1.1,,
2328,7/9/2014 0:00,72996,Acari,,5,0.9,,
2328,7/9/2014 0:00,72996,Acari,,6,0.7,,
2328,7/9/2014 0:00,72996,Acari,,7,0.8,,
2328,7/9/2014 0:00,72996,Acari,,8,0.9,,
2328,7/9/2014 0:00,72996,Acari,,9,1,,
2328,7/9/2014 0:00,72996,Acari,,10,0.8,,
2328,7/9/2014 0:00,72996,Acari,,11,0.9,,
2328,7/9/2014 0:00,72996,Acari,,12,1,,
2328,7/9/2014 0:00,72996,Acari,,13,0.8,,
2328,7/9/2014 0:00,72996,Acari,,14,0.8,,
2328,7/9/2014 0:00,72996,Acari,,15,1.2,,
2328,7/9/2014 0:00,72996,Acari,,16,1.1,,
2328,7/9/2014 0:00,72996,Acari,,17,1.1,,
2328,7/9/2014 0:00,72996,Acari,,18,0.9,,
2328,7/9/2014 0:00,72996,Acari,,19,0.9,,
2328,7/9/2014 0:00,72996,Acari,,20,0.8,,
2328,7/9/2014 0:00,72996,Corixidae,,1,5.2,,
2328,7/9/2014 0:00,72996,Corixidae,,2,2.4,,
2328,7/9/2014 0:00,72996,Corixidae,,3,5.9,,
2328,7/9/2014 0:00,72996,Corixidae,,4,1.7,,
2328,7/9/2014 0:00,72996,Corixidae,,5,4,,
2328,7/9/2014 0:00,72996,Corixidae,,6,4.9,,
2328,7/9/2014 0:00,72996,Corixidae,,7,2.1,,
2328,7/9/2014 0:00,72996,Corixidae,,8,6,,
2328,7/9/2014 0:00,72996,Corixidae,,9,2.1,,
2328,7/9/2014 0:00,72996,Corixidae,,10,2.3,,
2328,7/9/2014 0:00,72996,Corixidae,,11,2.2,,
2328,7/9/2014 0:00,72996,Corixidae,,12,2.3,,
2328,7/9/2014 0:00,72996,Corixidae,,13,4.8,,
2328,7/9/2014 0:00,72996,Corixidae,,14,4,,
2328,7/9/2014 0:00,72996,Corixidae,,15,3.8,,
2328,7/9/2014 0:00,72996,Corixidae,,16,3.7,,
2328,7/9/2014 0:00,72996,Corixidae,,17,2.4,,
2328,7/9/2014 0:00,72996,Corixidae,,18,3.1,,
2328,7/9/2014 0:00,72996,Corixidae,,19,3.8,,
2328,7/9/2014 0:00,72996,Corixidae,,20,2.7,,
2328,7/9/2014 0:00,72996,Notonectidae,,1,8.7,,
2328,7/9/2014 0:00,72996,Notonectidae,,2,8.2,,
2328,7/9/2014 0:00,72996,Notonectidae,,3,2.7,RS ask Carmen what RS means,
2328,7/9/2014 0:00,72996,Notonectidae,,4,2.7,RS,
2328,7/9/2014 0:00,72996,Pisidium casertanum,,1,5,,
2328,7/9/2014 0:00,72996,Pisidium casertanum,,2,4.7,,
2328,7/9/2014 0:00,72996,Pisidium casertanum,,3,4.6,,
2328,7/9/2014 0:00,72996,Pisidium casertanum,,4,2.1,,
2328,7/9/2014 0:00,72996,Pisidium casertanum,,5,4.9,,
2328,7/9/2014 0:00,72996,Pisidium casertanum,,6,2.4,,
2328,7/9/2014 0:00,72996,Pisidium casertanum,,7,5,,
2328,7/9/2014 0:00,72996,Pisidium casertanum,,8,2.4,,
2328,7/9/2014 0:00,72996,Pisidium casertanum,,9,2.5,,
2328,7/9/2014 0:00,72996,Pisidium casertanum,,10,2.1,,
2328,7/9/2014 0:00,72996,Pisidium casertanum,,11,1.1,,
2328,7/9/2014 0:00,72996,Pisidium casertanum,,12,1.8,,
2328,7/9/2014 0:00,72996,Pisidium casertanum,,13,4.6,,
2328,7/9/2014 0:00,72996,Pisidium casertanum,,14,1.9,,
2328,7/9/2014 0:00,72996,Pisidium casertanum,,15,3.4,,
2328,7/9/2014 0:00,72996,Pisidium casertanum,,16,3.1,,
2328,7/9/2014 0:00,72996,Pisidium casertanum,,17,2.8,,
2328,7/9/2014 0:00,72996,Pisidium casertanum,,18,5.2,,
2328,7/9/2014 0:00,72996,Pisidium casertanum,,19,4.9,,
2328,7/9/2014 0:00,72996,Pisidium casertanum,,20,2.6,,
2328,7/9/2014 0:00,72996,Stictotarsus,Adult,1,4.3,,
2328,7/9/2014 0:00,72996,Stictotarsus,Adult,2,5,,
2328,7/9/2014 0:00,72996,Stictotarsus,Adult,3,4.7,,
2328,7/9/2014 0:00,72996,Stictotarsus,Adult,4,5.4,,
2328,7/9/2014 0:00,72996,Stictotarsus,Adult,5,5,,
2328,7/9/2014 0:00,72996,Stictotarsus,Adult,6,5.1,,
2328,7/9/2014 0:00,72996,Stictotarsus,Adult,7,4.4,,
2328,7/9/2014 0:00,72996,Stictotarsus,Adult,8,4.9,,
2328,7/9/2014 0:00,72996,Stictotarsus,Adult,9,5,,
2328,7/9/2014 0:00,72996,Stictotarsus,Adult,10,5.1,,
2328,7/9/2014 0:00,72996,Stictotarsus,Adult,11,4.8,,
2328,7/9/2014 0:00,72996,Stictotarsus,Adult,12,5,,
2328,7/9/2014 0:00,72996,Stictotarsus,Adult,13,4.9,,
2328,7/9/2014 0:00,72996,Stictotarsus,Adult,14,4.9,,
2328,7/9/2014 0:00,72996,Stictotarsus,Adult,15,5,,
2328,7/9/2014 0:00,72996,Stictotarsus,Adult,16,4.7,,
2328,7/9/2014 0:00,72996,Stictotarsus,Adult,17,4.3,,
2328,7/9/2014 0:00,72996,Stictotarsus,Adult,18,5.2,,
2328,7/9/2014 0:00,72996,Stictotarsus,Adult,19,4.9,,
2328,7/9/2014 0:00,72996,Stictotarsus,Adult,20,5.1,,
2331,7/10/2014 0:00,10090,Acari,,1,1.4,,
2331,7/10/2014 0:00,10090,Limnephilidae,,1,2.9,young,
2331,7/14/2014 0:00,10090,Agabus,,1,11.7,reference sample,
2332,7/15/2014 0:00,70550,Ameletus,,1,4.6,,
2332,7/15/2014 0:00,70550,Ameletus,,2,6.6,,
2332,7/15/2014 0:00,70550,Ameletus,,3,7.1,,
2332,7/15/2014 0:00,70550,Ameletus,,4,5.7,,
2332,7/15/2014 0:00,70550,Ameletus,,5,5.3,,
2332,7/15/2014 0:00,70550,Ameletus,,6,4.9,,
2332,7/15/2014 0:00,70550,Ameletus,,7,6.1,,
2332,7/15/2014 0:00,70550,Ameletus,,8,4.3,,
2332,7/15/2014 0:00,70550,Ameletus,,9,4.1,,
2332,7/15/2014 0:00,70550,Ameletus,,10,6,,
2332,7/15/2014 0:00,70550,Callibaetis ferrugineus,,1,1.3,,
2332,7/15/2014 0:00,70550,Callibaetis ferrugineus,,2,1,head/thorax only,
2332,7/15/2014 0:00,70550,Chironomidae,,1,5.5,,
2332,7/15/2014 0:00,70550,Chironomidae,,2,6.9,,
2332,7/15/2014 0:00,70550,Chironomidae,,3,6.8,,
2332,7/15/2014 0:00,70550,Chironomidae,,4,7.4,,
2332,7/15/2014 0:00,70550,Chironomidae,,5,3.6,,
2332,7/15/2014 0:00,70550,Chironomidae,,6,6.3,,
2332,7/15/2014 0:00,70550,Chironomidae,,7,3.5,,
2332,7/15/2014 0:00,70550,Chironomidae,,8,4.8,,
2332,7/15/2014 0:00,70550,Chironomidae,,9,5.1,,
2332,7/15/2014 0:00,70550,Chironomidae,,10,4.6,,
2332,7/15/2014 0:00,70550,Chironomidae,,11,7,,
2332,7/15/2014 0:00,70550,Chironomidae,,12,4.2,,
2332,7/15/2014 0:00,70550,Chironomidae,,13,7.4,,
2332,7/15/2014 0:00,70550,Chironomidae,,14,5.1,,
2332,7/15/2014 0:00,70550,Chironomidae,,15,6.7,,
2332,7/15/2014 0:00,70550,Chironomidae,,16,7.2,,
2332,7/15/2014 0:00,70550,Chironomidae,,17,7.4,,
2332,7/15/2014 0:00,70550,Chironomidae,,18,4.5,,
2332,7/15/2014 0:00,70550,Chironomidae,,19,3,,
2332,7/15/2014 0:00,70550,Chironomidae,,20,5.4,,
2332,7/15/2014 0:00,70550,Corixidae,,1,7.6,,
2332,7/15/2014 0:00,70550,Corixidae,,2,1.6,,
2332,7/15/2014 0:00,70550,Corixidae,,3,2,,
2332,7/15/2014 0:00,70550,Corixidae,,4,2.2,,
2332,7/15/2014 0:00,70550,Corixidae,,5,2.7,,
2332,7/15/2014 0:00,70550,Corixidae,,6,2.9,,
2332,7/15/2014 0:00,70550,Corixidae,,7,4.2,,
2332,7/15/2014 0:00,70550,Corixidae,,8,3.3,,
2332,7/15/2014 0:00,70550,Corixidae,,9,4.2,,
2332,7/15/2014 0:00,70550,Corixidae,,10,1.7,,
2332,7/15/2014 0:00,70550,Corixidae,,11,5.4,,
2332,7/15/2014 0:00,70550,Corixidae,,12,3.7,,
2332,7/15/2014 0:00,70550,Corixidae,,13,2.3,,
2332,7/15/2014 0:00,70550,Corixidae,,14,5.5,,
2332,7/15/2014 0:00,70550,Corixidae,,15,3.8,,
2332,7/15/2014 0:00,70550,Corixidae,,16,3.2,,
2332,7/15/2014 0:00,70550,Corixidae,,17,2.4,,
2332,7/15/2014 0:00,70550,Corixidae,,18,5.2,,
2332,7/15/2014 0:00,70550,Corixidae,,19,1.6,,
2332,7/15/2014 0:00,70550,Corixidae,,20,3,,
2332,7/15/2014 0:00,70550,Desmona,,1,15.8,,
2332,7/15/2014 0:00,70550,Desmona,,2,13.8,,
2332,7/15/2014 0:00,70550,Desmona,,3,14.5,,
2332,7/15/2014 0:00,70550,Desmona,,4,10.6,,
2332,7/15/2014 0:00,70550,Limnephilidae,,1,3.5,Lowest taxonomic resolution possible at the moment,
2332,7/15/2014 0:00,70550,Limnephilidae,,2,5.9,split but still attached; did not measure guts Lowest taxonomic resolution possible at the moment,
2332,7/15/2014 0:00,70550,Limnephilidae,,3,3.2,attached to case; didn't measure case; Lowest taxonomic resolution possible at the moment,
2332,7/15/2014 0:00,70550,Limnephilidae,,4,4.6,Lowest taxonomic resolution possible at the moment,
2332,7/15/2014 0:00,70550,Limnephilidae,,5,3.9,Lowest taxonomic resolution possible at the moment,
2332,7/15/2014 0:00,70550,Limnephilidae,,6,3.5,Lowest taxonomic resolution possible at the moment,
2332,7/15/2014 0:00,70550,Limnephilidae,,7,3.9,Lowest taxonomic resolution possible at the moment,
2332,7/15/2014 0:00,70550,Limnephilidae,,8,5.1,Lowest taxonomic resolution possible at the moment,
2332,7/15/2014 0:00,70550,Limnephilidae,,9,2.4,Lowest taxonomic resolution possible at the moment,
2332,7/15/2014 0:00,70550,Limnephilidae,,10,3.5,Lowest taxonomic resolution possible at the moment,
2332,7/15/2014 0:00,70550,Limnephilidae,,11,3.9,Lowest taxonomic resolution possible at the moment,
2332,7/15/2014 0:00,70550,Limnephilidae,,12,2.7,Lowest taxonomic resolution possible at the moment,
2332,7/15/2014 0:00,70550,Limnephilidae,,13,2.7,no head Lowest taxonomic resolution possible at the moment,
2332,7/15/2014 0:00,70550,Limnephilidae,,1,3.1,Lowest taxonomic resolution possible at the moment; gills multiple,
2332,7/15/2014 0:00,70550,Limnephilidae,,2,4,Lowest taxonomic resolution possible at the moment; gills multiple,
2332,7/15/2014 0:00,70550,Limnephilidae,,3,5.1,Lowest taxonomic resolution possible at the moment; gills multiple,
2332,7/15/2014 0:00,70550,Limnephilidae,,4,4.3,Lowest taxonomic resolution possible at the moment; gills multiple,
2332,7/15/2014 0:00,70550,Limnephilidae,,5,4.9,Lowest taxonomic resolution possible at the moment; gills multiple,
2332,7/15/2014 0:00,70550,Limnephilidae,,6,3.6,Lowest taxonomic resolution possible at the moment; gills multiple,
2332,7/15/2014 0:00,70550,Limnephilidae,,7,3.8,Lowest taxonomic resolution possible at the moment; gills multiple,
2332,7/15/2014 0:00,70550,Oligochaeta,,1,3.9,,
2332,7/15/2014 0:00,70550,Oligochaeta,,2,7.2,,
2332,7/15/2014 0:00,70550,Oligochaeta,,3,5.8,,
2332,7/15/2014 0:00,70550,Oligochaeta,,4,6.1,,
2332,7/15/2014 0:00,70550,Oligochaeta,,5,7.1,,
2332,7/15/2014 0:00,70550,Oligochaeta,,6,7.2,,
2332,7/15/2014 0:00,70550,Oligochaeta,,7,8.3,,
2332,7/15/2014 0:00,70550,Oligochaeta,,8,3.8,,
2332,7/15/2014 0:00,70550,Oligochaeta,,9,4.5,,
2332,7/15/2014 0:00,70550,Oligochaeta,,10,6.7,,
2332,7/15/2014 0:00,70550,Oligochaeta,,11,5.1,,
2332,7/15/2014 0:00,70550,Oligochaeta,,12,5.4,,
2332,7/15/2014 0:00,70550,Oligochaeta,,13,8,,
2332,7/15/2014 0:00,70550,Oligochaeta,,14,8.7,,
2332,7/15/2014 0:00,70550,Oligochaeta,,15,5.1,,
2332,7/15/2014,70550,Oligochaeta,,16,6.6,,
2332,7/15/2014 0:00,70550,Oligochaeta,,17,9.9,,
2332,7/15/2014 0:00,70550,Oligochaeta,,18,6.3,,
2332,7/15/2014 0:00,70550,Oligochaeta,,19,5.9,,
2332,7/15/2014 0:00,70550,Oligochaeta,,20,3.8,,
2332,7/15/2014 0:00,70550,Stictotarsus,Larvae/Nymph,21,2.4,,
2332,7/16/2014 0:00,70550,Acari,,1,1.1,,
2332,7/16/2014 0:00,70550,Acari,,2,1.2,,
2332,7/16/2014 0:00,70550,Acari,,3,1.3,,
2332,7/16/2014 0:00,70550,Acari,,4,1.4,,
2332,7/16/2014 0:00,70550,Acari,,5,1,,
2332,7/16/2014 0:00,70550,Acari,,6,1.2,,
2332,7/16/2014 0:00,70550,Acari,,7,1.1,,
2332,7/16/2014 0:00,70550,Acari,,8,1.6,,
2332,7/16/2014 0:00,70550,Acari,,9,1.4,,
2332,7/16/2014 0:00,70550,Acari,,10,1.2,,
2332,7/16/2014 0:00,70550,Pisidium casertanum,,1,3.7,,
2332,7/16/2014 0:00,70550,Pisidium casertanum,,2,3.8,,
2332,7/16/2014 0:00,70550,Pisidium casertanum,,3,4.1,,
2332,7/16/2014 0:00,70550,Pisidium casertanum,,4,1.1,,
2332,7/16/2014 0:00,70550,Sialis,,1,2.1,,
2332,7/16/2014 0:00,70550,Sialis,,2,8.2,,
2332,7/16/2014 0:00,70550,Sialis,,3,2.3,,
2332,7/16/2014 0:00,70550,Sialis,,4,9.2,,
2332,7/16/2014 0:00,70550,Sialis,,5,5.6,,
2332,7/16/2014 0:00,70550,Sialis,,6,4.4,,
2332,7/16/2014 0:00,70550,Sialis,,7,2,,
2332,7/16/2014 0:00,70550,Sialis,,8,4.9,,
2332,7/16/2014 0:00,70550,Sialis,,9,12.7,,
2332,7/16/2014 0:00,70550,Sialis,,10,7.9,,
2332,7/16/2014 0:00,70550,Sialis,,11,2.6,,
2332,7/16/2014 0:00,70550,Sialis,,12,6,,
2332,7/16/2014 0:00,70550,Sialis,,13,1.5,,
2332,7/16/2014 0:00,70550,Sialis,,14,6.6,,
2332,7/16/2014 0:00,70550,Sialis,,15,5.6,,
2332,7/16/2014 0:00,70550,Sialis,,16,1.9,,
2332,7/16/2014 0:00,70550,Sialis,,17,4.9,,
2332,7/16/2014 0:00,70550,Sialis,,18,8.7,,
2332,7/16/2014 0:00,70550,Sialis,,19,2.8,,
2332,7/16/2014 0:00,70550,Sialis,,20,2.6,,
2332,7/16/2014 0:00,70550,Stictotarsus,Adult,1,3.9,,
2332,7/16/2014 0:00,70550,Stictotarsus,Adult,2,4,,
2332,7/16/2014 0:00,70550,Stictotarsus,Adult,3,3.8,,
2332,7/16/2014 0:00,70550,Stictotarsus,Adult,4,4.1,,
2332,7/16/2014 0:00,70550,Stictotarsus,Adult,5,3.8,,
2332,7/16/2014 0:00,70550,Stictotarsus,Adult,6,3.9,,
2332,7/16/2014 0:00,70550,Stictotarsus,Adult,7,3.9,,
2332,7/16/2014 0:00,70550,Stictotarsus,Adult,8,3.8,,
2332,7/16/2014 0:00,70550,Stictotarsus,Adult,9,4,,
2332,7/16/2014 0:00,70550,Stictotarsus,Adult,10,3.9,,
2332,7/16/2014 0:00,70550,Stictotarsus,Adult,11,4,,
2332,7/16/2014 0:00,70550,Stictotarsus,Adult,12,3.7,,
2332,7/16/2014 0:00,70550,Stictotarsus,Larvae/Nymph,1,2.6,,
2332,7/16/2014 0:00,70550,Stictotarsus,Larvae/Nymph,2,2.2,,
2332,7/16/2014 0:00,70550,Stictotarsus,Larvae/Nymph,3,4.1,,
2332,7/16/2014 0:00,70550,Stictotarsus,Larvae/Nymph,4,3.2,,
2332,7/16/2014 0:00,70550,Stictotarsus,Larvae/Nymph,5,2,,
2332,7/16/2014 0:00,70550,Stictotarsus,Larvae/Nymph,6,2,,
2332,7/16/2014 0:00,70550,Stictotarsus,Larvae/Nymph,7,4.5,,
2332,7/16/2014 0:00,70550,Stictotarsus,Larvae/Nymph,8,3.6,,
2332,7/16/2014 0:00,70550,Stictotarsus,Larvae/Nymph,9,3.4,,
2332,7/16/2014 0:00,70550,Stictotarsus,Larvae/Nymph,10,3.2,,
2332,7/16/2014 0:00,70550,Stictotarsus,Larvae/Nymph,11,5,,
2332,7/16/2014 0:00,70550,Stictotarsus,Larvae/Nymph,12,2.5,,
2332,7/16/2014 0:00,70550,Stictotarsus,Larvae/Nymph,13,3.6,,
2332,7/16/2014 0:00,70550,Stictotarsus,Larvae/Nymph,14,3.1,,
2332,7/16/2014 0:00,70550,Stictotarsus,Larvae/Nymph,15,5.2,,
2332,7/16/2014 0:00,70550,Stictotarsus,Larvae/Nymph,16,2.6,,
2332,7/16/2014 0:00,70550,Stictotarsus,Larvae/Nymph,17,5.3,,
2332,7/16/2014 0:00,70550,Stictotarsus,Larvae/Nymph,18,1.5,,
2332,7/16/2014 0:00,70550,Stictotarsus,Larvae/Nymph,19,2.2,,
2332,7/16/2014 0:00,70550,Stictotarsus,Larvae/Nymph,20,1.9,,
2333,7/10/2014 0:00,10102,Ameletus,,1,6,,
2333,7/10/2014 0:00,10102,Ameletus,,2,10.8,,
2333,7/10/2014 0:00,10102,Ameletus,,3,6.8,,
2333,7/10/2014 0:00,10102,Ameletus,,4,8.7,,
2333,7/10/2014 0:00,10102,Ameletus,,5,6.1,,
2333,7/10/2014 0:00,10102,Ameletus,,6,6,,
2333,7/10/2014 0:00,10102,Ameletus,,7,6.1,,
2333,7/10/2014 0:00,10102,Ameletus,,8,6.7,,
2333,7/10/2014 0:00,10102,Ameletus,,9,6.5,,
2333,7/10/2014 0:00,10102,Ameletus,,10,6.8,,
2333,7/10/2014 0:00,10102,Ameletus,,11,7.4,,
2333,7/10/2014 0:00,10102,Ameletus,,12,5.3,,
2333,7/10/2014 0:00,10102,Ameletus,,13,8.4,,
2333,7/10/2014 0:00,10102,Ameletus,,14,7.9,,
2333,7/10/2014 0:00,10102,Ameletus,,15,5.6,,
2333,7/10/2014 0:00,10102,Ameletus,,16,7.4,,
2333,7/10/2014 0:00,10102,Ameletus,,17,9.8,,
2333,7/10/2014 0:00,10102,Ameletus,,18,10.5,,
2333,7/10/2014 0:00,10102,Ameletus,,19,11,,
2333,7/10/2014 0:00,10102,Ameletus,,20,11,,
2333,7/10/2014 0:00,10102,Chironomidae,,1,8.5,,
2333,7/10/2014 0:00,10102,Chironomidae,,2,6.9,,
2333,7/10/2014 0:00,10102,Chironomidae,,3,4.5,,
2333,7/10/2014 0:00,10102,Chironomidae,,4,9,,
2333,7/10/2014 0:00,10102,Chironomidae,,5,4.6,,
2333,7/10/2014 0:00,10102,Chironomidae,,6,5.6,,
2333,7/10/2014 0:00,10102,Chironomidae,,7,9.4,,
2333,7/10/2014 0:00,10102,Chironomidae,,8,7.7,,
2333,7/10/2014 0:00,10102,Chironomidae,,9,9.4,,
2333,7/10/2014 0:00,10102,Chironomidae,,10,3.9,,
2333,7/10/2014 0:00,10102,Chironomidae,,11,4.9,,
2333,7/10/2014 0:00,10102,Chironomidae,,12,5.5,,
2333,7/10/2014 0:00,10102,Chironomidae,,13,4.6,,
2333,7/10/2014 0:00,10102,Chironomidae,,14,6.2,,
2333,7/10/2014 0:00,10102,Chironomidae,,15,7.6,,
2333,7/10/2014 0:00,10102,Chironomidae,,16,7.4,,
2333,7/10/2014 0:00,10102,Chironomidae,,17,8,,
2333,7/10/2014 0:00,10102,Chironomidae,,18,5.3,,
2333,7/10/2014 0:00,10102,Chironomidae,,19,7.2,,
2333,7/10/2014 0:00,10102,Chironomidae,,20,4.9,,
2333,7/10/2014 0:00,10102,Oligochaeta,,1,3.1,part,
2333,7/10/2014 0:00,10102,Oligochaeta,,2,2.5,part,
2333,7/10/2014 0:00,10102,Oligochaeta,,3,5.4,part,
2333,7/10/2014 0:00,10102,Oligochaeta,,4,3.8,part?,
2333,7/10/2014 0:00,10102,Oligochaeta,,5,2,part,
2333,7/10/2014 0:00,10102,Oligochaeta,,6,6.6,part?,
2333,7/10/2014 0:00,10102,Oligochaeta,,7,2.2,part,
2333,7/10/2014 0:00,10102,Oligochaeta,,8,6.2,part?,
2333,7/10/2014 0:00,10102,Oligochaeta,,9,3.6,part,
2333,7/10/2014 0:00,10102,Oligochaeta,,10,1.1,part,
2333,7/10/2014 0:00,10102,Oligochaeta,,11,2,part,
2333,7/10/2014 0:00,10102,Oligochaeta,,12,4.1,part,
2333,7/10/2014 0:00,10102,Oligochaeta,,13,5.6,part?,
2333,7/10/2014 0:00,10102,Oligochaeta,,14,3.1,part,
2333,7/10/2014 0:00,10102,Oligochaeta,,15,22.8,whole,
2333,7/10/2014 0:00,10102,Polycentropus,,1,2.6,,
2333,7/10/2014 0:00,10102,Polycentropus,,2,2.8,,
2333,7/10/2014 0:00,10102,Polycentropus,,3,2.6,,
2333,7/10/2014 0:00,10102,Polycentropus,,4,20.4,,
2333,7/10/2014 0:00,10102,Polycentropus,,5,9.8,,
2333,7/10/2014 0:00,10102,Polycentropus,,6,11,,
2333,7/10/2014 0:00,10102,Polycentropus,,7,7,,
2333,7/10/2014 0:00,10102,Polycentropus,,8,11.2,,
2333,7/10/2014 0:00,10102,Polycentropus,,9,13.6,,
2333,7/10/2014 0:00,10102,Polycentropus,,10,10.6,,
2333,7/10/2014 0:00,10102,Polycentropus,,11,5.6,,
2333,7/10/2014 0:00,10102,Sialis,,1,6,,
2333,7/10/2014 0:00,10102,Sialis,,2,11.4,,
2333,7/10/2014 0:00,10102,Sialis,,3,9.5,,
2333,7/10/2014 0:00,10102,Sialis,,4,6,,
2333,7/10/2014 0:00,10102,Sialis,,5,8.2,,
2333,7/10/2014 0:00,10102,Sialis,,6,9.4,,
2333,7/10/2014 0:00,10102,Sialis,,7,8.3,,
2333,7/10/2014 0:00,10102,Sialis,,8,9,,
2333,7/14/2014 0:00,10102,Acari,,1,0.8,,
2333,7/14/2014 0:00,10102,Acari,,2,0.8,,
2333,7/14/2014 0:00,10102,Acari,,3,0.7,,
2333,7/14/2014 0:00,10102,Acari,,4,0.7,,
2333,7/14/2014 0:00,10102,Acari,,5,0.6,,
2333,7/14/2014 0:00,10102,Acari,,6,1.3,,
2333,7/14/2014 0:00,10102,Acari,,7,1,,
2333,7/14/2014 0:00,10102,Acari,,8,1.2,,
2333,7/14/2014 0:00,10102,Acari,,9,1.3,,
2333,7/14/2014 0:00,10102,Acari,,10,1.3,,
2333,7/14/2014 0:00,10102,Acari,,11,1.4,,
2333,7/14/2014 0:00,10102,Acari,,12,1.5,,
2333,7/14/2014 0:00,10102,Acari,,13,0.7,,
